Fund Name,Date,Name of Stock,Type,CUSIP,Value,Shares
ADVANCE_CAPITAL_I_INC,2013-05-01,KANSAS CITY SOUTHERN,COMMON STOCK,485170302,909,8200
ADVANCE_CAPITAL_I_INC,2013-05-01,LINCOLN ELECTRIC,COMMON STOCK,533900106,439,8100
ADVANCE_CAPITAL_I_INC,2013-05-01,LENNOX INTERNATIONAL,COMMON STOCK,526107107,286,4500
ADVANCE_CAPITAL_I_INC,2013-05-01,LKQ CORPCOM,COMMON STOCK,501889208,622,28600
ADVANCE_CAPITAL_I_INC,2013-05-01,LILLY (ELI),COMMON STOCK,532457108,441,7760
ADVANCE_CAPITAL_I_INC,2013-05-01,ALLIANT ENERGY CORP,COMMON STOCK,018802108,552,11000
ADVANCE_CAPITAL_I_INC,2013-05-01,LIBERTY PPTY TRSH,COMMON STOCK,531172104,266,6700
ADVANCE_CAPITAL_I_INC,2013-05-01,LANDSTAR SYSTEM INC,COMMON STOCK,515098101,251,4400
ADVANCE_CAPITAL_I_INC,2013-05-01,MACERICH COCOM,COMMON STOCK,554382101,850,13200
ADVANCE_CAPITAL_I_INC,2013-05-01,MANPOWER INCORPORATED,COMMON STOCK,56418H100,437,7700
ADVANCE_CAPITAL_I_INC,2013-05-01,MASIMO CORP,COMMON STOCK,574795100,198,10100
ADVANCE_CAPITAL_I_INC,2013-05-01,MCDONALD'S CORPORATION,COMMON STOCK,580135101,421,4220
ADVANCE_CAPITAL_I_INC,2013-05-01,MICROS SYSTEMS INC,COMMON STOCK,594901100,482,10600
ADVANCE_CAPITAL_I_INC,2013-05-01,MEDNAX INC,COMMON STOCK,58502B106,439,4900
ADVANCE_CAPITAL_I_INC,2013-05-01,MONDELEZ INTERNATION,COMMON STOCK,609207105,1041,34000
ADVANCE_CAPITAL_I_INC,2013-05-01,MEDTRONIC INC.,COMMON STOCK,585055106,404,8610
ADVANCE_CAPITAL_I_INC,2013-05-01,MDU RES GROUP INC,COMMON STOCK,552690109,462,18500
ADVANCE_CAPITAL_I_INC,2013-05-01,MENTOR GRAPHICS CORP,COMMON STOCK,587200106,296,16400
ADVANCE_CAPITAL_I_INC,2013-05-01,MOHAWK INDUSTRIES,COMMON STOCK,608190104,498,4400
ADVANCE_CAPITAL_I_INC,2013-05-01,MILLER HERMAN INC,COMMON STOCK,600544100,318,11500
ADVANCE_CAPITAL_I_INC,2013-05-01,3M CO.,COMMON STOCK,88579Y101,440,4140
ADVANCE_CAPITAL_I_INC,2013-05-01,"ALTRIA GROUP INC.IES, INC.",COMMON STOCK,02209S103,1403,40800
ADVANCE_CAPITAL_I_INC,2013-05-01,MARATHON PETROLEUM,COMMON STOCK,56585A102,889,9920
ADVANCE_CAPITAL_I_INC,2013-05-01,"MERCK & COMPANY, INC..",COMMON STOCK,58933Y105,1949,44090
ADVANCE_CAPITAL_I_INC,2013-05-01,MARATHON OIL CORP..,COMMON STOCK,565849106,400,11850
ADVANCE_CAPITAL_I_INC,2013-05-01,MINE SAFETY APPLIANC,COMMON STOCK,602720104,293,5900
ADVANCE_CAPITAL_I_INC,2013-05-01,MSCI INC,COMMON STOCK,55354G100,271,8000
ADVANCE_CAPITAL_I_INC,2013-05-01,MICROSOFT,COMMON STOCK,594918104,2990,104510
ADVANCE_CAPITAL_I_INC,2013-05-01,MSC INDUSTRIAL DIREC,COMMON STOCK,553530106,532,6200
ADVANCE_CAPITAL_I_INC,2013-05-01,METTLER-TOLEDO INTL.,COMMON STOCK,592688105,384,1800
ADVANCE_CAPITAL_I_INC,2013-05-01,MYLAN INCCOM,COMMON STOCK,628530107,643,22200
ADVANCE_CAPITAL_I_INC,2013-05-01,NATIONAL INSTRUMENTS CORP.,COMMON STOCK,636518102,311,9500
ADVANCE_CAPITAL_I_INC,2013-05-01,NCR CORPCOM,COMMON STOCK,62886E108,681,24700
ADVANCE_CAPITAL_I_INC,2013-05-01,NORDSON CORP,COMMON STOCK,655663102,356,5400
ADVANCE_CAPITAL_I_INC,2013-05-01,NEXTERA ENERGY INC,COMMON STOCK,65339F101,418,5380
ADVANCE_CAPITAL_I_INC,2013-05-01,NEWMARKET CORP,COMMON STOCK,651587107,260,1000
ADVANCE_CAPITAL_I_INC,2013-05-01,NATIONAL FUEL GAS,COMMON STOCK,636180101,491,8000
ADVANCE_CAPITAL_I_INC,2013-05-01,NATIONAL RETAIL PROP,COMMON STOCK,637417106,257,7100
ADVANCE_CAPITAL_I_INC,2013-05-01,NORTHERN OIL & GAS,COMMON STOCK,665531109,313,21800
ADVANCE_CAPITAL_I_INC,2013-05-01,NATIONAL OILWELLVARCO INC,COMMON STOCK,637071101,1665,23530
ADVANCE_CAPITAL_I_INC,2013-05-01,NEUSTAR INC,COMMON STOCK,64126X201,302,6500
ADVANCE_CAPITAL_I_INC,2013-05-01,NORTHERN TRUST CORPORATION,COMMON STOCK,665859104,842,15430
ADVANCE_CAPITAL_I_INC,2013-05-01,NUANCE COMMUNICATION..*,COMMON STOCK,67020Y100,666,33000
ADVANCE_CAPITAL_I_INC,2013-05-01,NV ENERGY INCCOM,COMMON STOCK,67073Y106,453,22600
ADVANCE_CAPITAL_I_INC,2013-05-01,NXP SEMICONDUCTOR,COMMON STOCK,N6596X109,651,21500
ADVANCE_CAPITAL_I_INC,2013-05-01,NEW YORK COMM BANCOR,COMMON STOCK,649445103,616,42900
ADVANCE_CAPITAL_I_INC,2013-05-01,REALTY INCOME CORP,COMMON STOCK,756109104,540,11900
ADVANCE_CAPITAL_I_INC,2013-05-01,OMNICARE INC,COMMON STOCK,681904108,542,13300
ADVANCE_CAPITAL_I_INC,2013-05-01,OGE ENERGY PROGRAM,COMMON STOCK,670837103,665,9500
ADVANCE_CAPITAL_I_INC,2013-05-01,OCEANEERING INTERNAT,COMMON STOCK,675232102,704,10600
ADVANCE_CAPITAL_I_INC,2013-05-01,OIL STATES INTL,COMMON STOCK,678026105,1395,17100
ADVANCE_CAPITAL_I_INC,2013-05-01,ORACLE,COMMON STOCK,68389X105,1089,33690
ADVANCE_CAPITAL_I_INC,2013-05-01,OLD REPUBLIC INTL,COMMON STOCK,680223104,435,34200
ADVANCE_CAPITAL_I_INC,2013-05-01,OSHKOSH CORP,COMMON STOCK,688239201,374,8800
ADVANCE_CAPITAL_I_INC,2013-05-01,OCCIDENTAL PETROLEUM,COMMON STOCK,674599105,760,9700
ADVANCE_CAPITAL_I_INC,2013-05-01,VERIFONE SYSTEMS INC,COMMON STOCK,92342Y109,813,39300
ADVANCE_CAPITAL_I_INC,2013-05-01,PROSPERITY BANCSHARE,COMMON STOCK,743606105,346,7300
ADVANCE_CAPITAL_I_INC,2013-05-01,"PEPSICO, INC.",COMMON STOCK,713448108,720,9100
ADVANCE_CAPITAL_I_INC,2013-05-01,PFIZER INC.,COMMON STOCK,717081103,435,15090
ADVANCE_CAPITAL_I_INC,2013-05-01,PROCTOR & GAMBLE,COMMON STOCK,742718109,2023,26250
ADVANCE_CAPITAL_I_INC,2013-05-01,POLARIS INDUSTRIES,COMMON STOCK,731068102,462,5000
ADVANCE_CAPITAL_I_INC,2013-05-01,PACKAGING CORP OF AM,COMMON STOCK,695156109,440,9800
ADVANCE_CAPITAL_I_INC,2013-05-01,PNC BANK CORPORATION,COMMON STOCK,693475105,1308,19670
ADVANCE_CAPITAL_I_INC,2013-05-01,PANERA BREAD CO,COMMON STOCK,69840W108,1082,6550
ADVANCE_CAPITAL_I_INC,2013-05-01,PPG INDS INC.,COMMON STOCK,693506107,395,2950
ADVANCE_CAPITAL_I_INC,2013-05-01,PPL CORPORATION,COMMON STOCK,69351T106,425,13560
ADVANCE_CAPITAL_I_INC,2013-05-01,PERRIGO COMPANY,COMMON STOCK,714290103,315,2650
ADVANCE_CAPITAL_I_INC,2013-05-01,PLAINS EXPLORATION,COMMON STOCK,726505100,460,9700
ADVANCE_CAPITAL_I_INC,2013-05-01,QUALCOMM INC,COMMON STOCK,747525103,1232,18410
ADVANCE_CAPITAL_I_INC,2013-05-01,RACKSPACE HOSTING,COMMON STOCK,750086100,207,4100
ADVANCE_CAPITAL_I_INC,2013-05-01,REGAL BELOIT CORP,COMMON STOCK,758750103,212,2600
ADVANCE_CAPITAL_I_INC,2013-05-01,RENT-A-CENTER INC,COMMON STOCK,76009N100,347,9400
ADVANCE_CAPITAL_I_INC,2013-05-01,EVEREST REINSURANCE,COMMON STOCK,G3223R108,649,5000
ADVANCE_CAPITAL_I_INC,2013-05-01,REGENERON PHARMACEUT,COMMON STOCK,75886F107,512,2900
ADVANCE_CAPITAL_I_INC,2013-05-01,RF MICRO DEVICES INC..,COMMON STOCK,749941100,148,27800
ADVANCE_CAPITAL_I_INC,2013-05-01,REINSURANCE GROUPAMER INC,COMMON STOCK,759351604,1551,26000
ADVANCE_CAPITAL_I_INC,2013-05-01,ROYAL GOLD INC,COMMON STOCK,780287108,575,8100
ADVANCE_CAPITAL_I_INC,2013-05-01,RIO TINTO PLC,COMMON STOCK,767204100,1122,23830
ADVANCE_CAPITAL_I_INC,2013-05-01,"RAYMOND JAMES FINANCIAL, INC.",COMMON STOCK,754730109,627,13600
ADVANCE_CAPITAL_I_INC,2013-05-01,ROCK-TENN CO,COMMON STOCK,772739207,492,5300
ADVANCE_CAPITAL_I_INC,2013-05-01,RESMED INC.,COMMON STOCK,761152107,519,11200
ADVANCE_CAPITAL_I_INC,2013-05-01,ROSS STORES,COMMON STOCK,778296103,624,10300
ADVANCE_CAPITAL_I_INC,2013-05-01,ROVI CORP,COMMON STOCK,779376102,221,10300
ADVANCE_CAPITAL_I_INC,2013-05-01,RPM INTERNATIONALINC,COMMON STOCK,749685103,414,13100
ADVANCE_CAPITAL_I_INC,2013-05-01,RR DONNELLEY & SONS,COMMON STOCK,257867101,208,17300
ADVANCE_CAPITAL_I_INC,2013-05-01,RELIANCE STEEL & ALU,COMMON STOCK,759509102,520,7300
ADVANCE_CAPITAL_I_INC,2013-05-01,RAYTHEON CO,COMMON STOCK,755111507,380,6470
ADVANCE_CAPITAL_I_INC,2013-05-01,RAYONIER INC,COMMON STOCK,754907103,716,12000
ADVANCE_CAPITAL_I_INC,2013-05-01,SIGNATURE BANK,COMMON STOCK,82669G104,347,4400
ADVANCE_CAPITAL_I_INC,2013-05-01,SERVICE CORP INTL,COMMON STOCK,817565104,348,20800
ADVANCE_CAPITAL_I_INC,2013-05-01,SEI CORPORATION,COMMON STOCK,784117103,375,13000
ADVANCE_CAPITAL_I_INC,2013-05-01,SMITHFIELD FOODS INC,COMMON STOCK,832248108,614,23200
ADVANCE_CAPITAL_I_INC,2013-05-01,JM SMUCKER CO,COMMON STOCK,832696405,327,3300
ADVANCE_CAPITAL_I_INC,2013-05-01,SILICON LABORATORIES,COMMON STOCK,826919102,273,6600
ADVANCE_CAPITAL_I_INC,2013-05-01,SL GREEN REALTY CORP,COMMON STOCK,78440X101,766,8900
ADVANCE_CAPITAL_I_INC,2013-05-01,SILGAN HOLDINGS INC,COMMON STOCK,827048109,203,4300
ADVANCE_CAPITAL_I_INC,2013-05-01,SOLERA HOLDINGS INC,COMMON STOCK,83421A104,577,9900
ADVANCE_CAPITAL_I_INC,2013-05-01,SM ENERGY CO,COMMON STOCK,78454L100,509,8600
ADVANCE_CAPITAL_I_INC,2013-05-01,SENIOR HOUSING PROP,COMMON STOCK,81721M109,472,17600
ADVANCE_CAPITAL_I_INC,2013-05-01,"SYNOPSYS, INC.*",COMMON STOCK,871607107,660,18400
ADVANCE_CAPITAL_I_INC,2013-05-01,SUPERIOR ENERGY SERV,COMMON STOCK,868157108,403,15500
ADVANCE_CAPITAL_I_INC,2013-05-01,SPX CORPCOM,COMMON STOCK,784635104,403,5100
ADVANCE_CAPITAL_I_INC,2013-05-01,QUESTAR CORP,COMMON STOCK,748356102,409,16800
ADVANCE_CAPITAL_I_INC,2013-05-01,SOLARWINDS INC,COMMON STOCK,83416B109,213,3600
ADVANCE_CAPITAL_I_INC,2013-05-01,SKYWORKS SOLUTIONS I,COMMON STOCK,83088M102,1965,89200
ADVANCE_CAPITAL_I_INC,2013-05-01,SENSIENT TECH CORP,COMMON STOCK,81725T100,821,21000
ADVANCE_CAPITAL_I_INC,2013-05-01,STRYKER CORPORATION,COMMON STOCK,863667101,868,13300
ADVANCE_CAPITAL_I_INC,2013-05-01,AT&T,COMMON STOCK,00206R102,2241,61090
ADVANCE_CAPITAL_I_INC,2013-05-01,TAUBMAN CENTERS INC,COMMON STOCK,876664103,466,6000
ADVANCE_CAPITAL_I_INC,2013-05-01,TORONTO DOMINION,COMMON STOCK,891160509,1198,14390
ADVANCE_CAPITAL_I_INC,2013-05-01,TELEPHONE & DATA SYS,COMMON STOCK,879433829,209,9900
ADVANCE_CAPITAL_I_INC,2013-05-01,TIDEWATER INC,COMMON STOCK,886423102,379,7500
ADVANCE_CAPITAL_I_INC,2013-05-01,TEVA PHARMACEUTICAL,COMMON STOCK,881624209,1598,40270
ADVANCE_CAPITAL_I_INC,2013-05-01,TEREX CORP,COMMON STOCK,880779103,368,10700
ADVANCE_CAPITAL_I_INC,2013-05-01,TRIUMPH GROUP INCCOM,COMMON STOCK,896818101,534,6800
ADVANCE_CAPITAL_I_INC,2013-05-01,TARGET CORP.,COMMON STOCK,87612E106,858,12540
ADVANCE_CAPITAL_I_INC,2013-05-01,THORATEC CORPORATION,COMMON STOCK,885175307,337,9000
ADVANCE_CAPITAL_I_INC,2013-05-01,TIBCO SOFTWARE INC,COMMON STOCK,88632Q103,317,15700
ADVANCE_CAPITAL_I_INC,2013-05-01,"TJX COMPANIES, INC.",COMMON STOCK,872540109,827,17680
ADVANCE_CAPITAL_I_INC,2013-05-01,TIMKEN CO,COMMON STOCK,887389104,685,12100
ADVANCE_CAPITAL_I_INC,2013-05-01,"TOLL BROTHERS, INC.",COMMON STOCK,889478103,373,10900
ADVANCE_CAPITAL_I_INC,2013-05-01,TEMPUR-PEDIC INTER,COMMON STOCK,88023U101,303,6100
ADVANCE_CAPITAL_I_INC,2013-05-01,TRIMBLE NAVIGATION,COMMON STOCK,896239100,738,24600
ADVANCE_CAPITAL_I_INC,2013-05-01,TRINITY INDS INC,COMMON STOCK,896522109,349,7700
ADVANCE_CAPITAL_I_INC,2013-05-01,ST PAUL TRAVELERS CO,COMMON STOCK,89417E109,883,10490
ADVANCE_CAPITAL_I_INC,2013-05-01,TRW AUTOMOTIVE HOLDINGS CO,COMMON STOCK,87264S106,283,5150
ADVANCE_CAPITAL_I_INC,2013-05-01,TRACTOR SUPPLY CO,COMMON STOCK,892356106,875,8400
ADVANCE_CAPITAL_I_INC,2013-05-01,TUPPERWARE BRANDS,COMMON STOCK,899896104,458,5600
ADVANCE_CAPITAL_I_INC,2013-05-01,TOWERS WATSON & CO,COMMON STOCK,891894107,381,5500
ADVANCE_CAPITAL_I_INC,2013-05-01,TW TELECOM INC,COMMON STOCK,87311L104,365,14500
ADVANCE_CAPITAL_I_INC,2013-05-01,TIME WARNER INC,COMMON STOCK,887317303,840,14570
ADVANCE_CAPITAL_I_INC,2013-05-01,UNDER ARMOUR INC,COMMON STOCK,904311107,266,5200
ADVANCE_CAPITAL_I_INC,2013-05-01,UDR INCCOM,COMMON STOCK,902653104,718,29700
ADVANCE_CAPITAL_I_INC,2013-05-01,DOMTAR CORP.,COMMON STOCK,257559203,279,3600
ADVANCE_CAPITAL_I_INC,2013-05-01,UGI HOLDING CORPCOM,COMMON STOCK,902681105,415,10800
ADVANCE_CAPITAL_I_INC,2013-05-01,UNIVERSAL HEALTH SVS,COMMON STOCK,913903100,556,8700
ADVANCE_CAPITAL_I_INC,2013-05-01,UNITED NATURAL FOODS,COMMON STOCK,911163103,359,7300
ADVANCE_CAPITAL_I_INC,2013-05-01,UNITEDHEALTH GROUP I,COMMON STOCK,91324P102,1629,28470
ADVANCE_CAPITAL_I_INC,2013-05-01,UPS,COMMON STOCK,911312106,868,10110
ADVANCE_CAPITAL_I_INC,2013-05-01,UNITED RENTALS INC.,COMMON STOCK,911363109,500,9100
ADVANCE_CAPITAL_I_INC,2013-05-01,URS CORPCM,COMMON STOCK,903236107,635,13400
ADVANCE_CAPITAL_I_INC,2013-05-01,U.S. BANCORP,COMMON STOCK,902973304,1641,48350
ADVANCE_CAPITAL_I_INC,2013-05-01,UNITED THERAPEUTICS,COMMON STOCK,91307C102,280,4600
ADVANCE_CAPITAL_I_INC,2013-05-01,UTI WORLDWIDE INC.,COMMON STOCK,G87210103,148,10200
ADVANCE_CAPITAL_I_INC,2013-05-01,UNITED TECHNOLOGIESCORPORATION,COMMON STOCK,913017109,841,9000
ADVANCE_CAPITAL_I_INC,2013-05-01,VISA INC,COMMON STOCK,92826C839,849,5000
ADVANCE_CAPITAL_I_INC,2013-05-01,VALSPAR CORPORATION,COMMON STOCK,920355104,386,6200
ADVANCE_CAPITAL_I_INC,2013-05-01,VALUECLICK INC,COMMON STOCK,92046N102,204,6900
ADVANCE_CAPITAL_I_INC,2013-05-01,VALERO ENERGY CORP,COMMON STOCK,91913Y100,398,8740
ADVANCE_CAPITAL_I_INC,2013-05-01,VALMONT INDUSTRIES,COMMON STOCK,920253101,346,2200
ADVANCE_CAPITAL_I_INC,2013-05-01,VODAFONE GROUP PLC,COMMON STOCK,92857W209,644,22690
ADVANCE_CAPITAL_I_INC,2013-05-01,VERTEX PHARMA.,COMMON STOCK,92532F100,792,14400
ADVANCE_CAPITAL_I_INC,2013-05-01,VECTREN CORPORATION,COMMON STOCK,92240G101,294,8300
ADVANCE_CAPITAL_I_INC,2013-05-01,VERIZON COMM,COMMON STOCK,92343V104,827,16830
ADVANCE_CAPITAL_I_INC,2013-05-01,WABTEC,COMMON STOCK,929740108,592,5800
ADVANCE_CAPITAL_I_INC,2013-05-01,WASHINGTON FEDERAL,COMMON STOCK,938824109,180,10300
ADVANCE_CAPITAL_I_INC,2013-05-01,WEBSTER FINANCIAL,COMMON STOCK,947890109,313,12900
ADVANCE_CAPITAL_I_INC,2013-05-01,WELLCARE HEALTH PLAN,COMMON STOCK,94946T106,383,6600
ADVANCE_CAPITAL_I_INC,2013-05-01,WASTE CONNECTIONS,COMMON STOCK,941053100,741,20600
ADVANCE_CAPITAL_I_INC,2013-05-01,WADDEL & REED FINANCIAL CLASS A,COMMON STOCK,930059100,359,8200
ADVANCE_CAPITAL_I_INC,2013-05-01,WELLS FARGO,COMMON STOCK,949746101,1244,33620
ADVANCE_CAPITAL_I_INC,2013-05-01,WASTE MANAGEMENT,COMMON STOCK,94106L109,443,11300
ADVANCE_CAPITAL_I_INC,2013-05-01,WAL-MART,COMMON STOCK,931142103,856,11440
ADVANCE_CAPITAL_I_INC,2013-05-01,WESTAR ENERGY INC,COMMON STOCK,95709T100,421,12700
ADVANCE_CAPITAL_I_INC,2013-05-01,WR BERKLEY CORP,COMMON STOCK,084423102,488,11000
ADVANCE_CAPITAL_I_INC,2013-05-01,"WILLIAMS-SONOMA, INC..*",COMMON STOCK,969904101,433,8400
ADVANCE_CAPITAL_I_INC,2013-05-01,AQUA AMERICA INC.,COMMON STOCK,03836W103,443,14100
ADVANCE_CAPITAL_I_INC,2013-05-01,WOODWARD INC.,COMMON STOCK,980745103,370,9300
ADVANCE_CAPITAL_I_INC,2013-05-01,CIMAREX ENERGY CO,COMMON STOCK,171798101,641,8500
ADVANCE_CAPITAL_I_INC,2013-05-01,EXXON MOBIL CORP.,COMMON STOCK,30231G102,2653,29443
ADVANCE_CAPITAL_I_INC,2013-05-01,ALLEGHANY CORP,COMMON STOCK,017175100,436,1100
ADVANCE_CAPITAL_I_INC,2013-05-01,ZEBRA TECHNOLOGIES,COMMON STOCK,989207105,236,5000
ADVANCE_CAPITAL_I_INC,2013-02-08,AARONS INC,COMMON STOCK,002535300,317,11200
ADVANCE_CAPITAL_I_INC,2013-02-08,ADVANCE AUTO PARTS,COMMON STOCK,00751Y106,318,4400
ADVANCE_CAPITAL_I_INC,2013-02-08,APPLE COMPUTER,COMMON STOCK,037833100,665,1250
ADVANCE_CAPITAL_I_INC,2013-02-08,AMERISOURCE BERGEN,COMMON STOCK,03073E105,622,14400
ADVANCE_CAPITAL_I_INC,2013-02-08,AMERICAN CAMPUS,COMMON STOCK,024835100,475,10300
ADVANCE_CAPITAL_I_INC,2013-02-08,ACE LIMITED,COMMON STOCK,H0023R105,646,8100
ADVANCE_CAPITAL_I_INC,2013-02-08,ACCENTURE LTD,COMMON STOCK,G1151C101,319,4800
ADVANCE_CAPITAL_I_INC,2013-02-08,"AUTOMATIC DATA PROCESSING, INC.",COMMON STOCK,053015103,330,5800
ADVANCE_CAPITAL_I_INC,2013-02-08,ALLIANCE DATASYS,COMMON STOCK,018581108,825,5700
ADVANCE_CAPITAL_I_INC,2013-02-08,AMERICAN EAGLE,COMMON STOCK,02553E106,371,18100
ADVANCE_CAPITAL_I_INC,2013-02-08,AMERICAN ELEC PWR,COMMON STOCK,025537101,316,7400
ADVANCE_CAPITAL_I_INC,2013-02-08,AETNA INC.,COMMON STOCK,00817Y108,1318,28465
ADVANCE_CAPITAL_I_INC,2013-02-08,AMERICAN FIN. GRP.,COMMON STOCK,025932104,431,10900
ADVANCE_CAPITAL_I_INC,2013-02-08,"AFLAC, INC.",COMMON STOCK,001055102,951,17900
ADVANCE_CAPITAL_I_INC,2013-02-08,AGCO CO,COMMON STOCK,001084102,481,9800
ADVANCE_CAPITAL_I_INC,2013-02-08,ARTHUR GALLAGHER CO,COMMON STOCK,363576109,582,16800
ADVANCE_CAPITAL_I_INC,2013-02-08,ALBEMARLE CORP,COMMON STOCK,012653101,559,9000
ADVANCE_CAPITAL_I_INC,2013-02-08,ALASKA AIR GROUP,COMMON STOCK,011659109,306,7100
ADVANCE_CAPITAL_I_INC,2013-02-08,ALLSTATE CORP,COMMON STOCK,020002101,317,7900
ADVANCE_CAPITAL_I_INC,2013-02-08,AMETEK INC,COMMON STOCK,031100100,905,24100
ADVANCE_CAPITAL_I_INC,2013-02-08,AFFILIATED MANAGERSGROUP,COMMON STOCK,008252108,664,5100
ADVANCE_CAPITAL_I_INC,2013-02-08,"AMGEN, INC.*",COMMON STOCK,031162100,970,11254
ADVANCE_CAPITAL_I_INC,2013-02-08,ANSYS INC.,COMMON STOCK,03662Q105,620,9200
ADVANCE_CAPITAL_I_INC,2013-02-08,APACHE CORPORATION,COMMON STOCK,037411105,1219,15531
ADVANCE_CAPITAL_I_INC,2013-02-08,ALEXANDRIA REAL EST,COMMON STOCK,015271109,430,6200
ADVANCE_CAPITAL_I_INC,2013-02-08,ARROW ELECTRONIC,COMMON STOCK,042735100,423,11100
ADVANCE_CAPITAL_I_INC,2013-02-08,ASSOCIATED BANC-CORP,COMMON STOCK,045487105,231,17600
ADVANCE_CAPITAL_I_INC,2013-02-08,ASHLAND INC.,COMMON STOCK,044209104,603,7500
ADVANCE_CAPITAL_I_INC,2013-02-08,ASCENA RETAIL GROUP,COMMON STOCK,04351G101,603,32650
ADVANCE_CAPITAL_I_INC,2013-02-08,ATMEL CORPORATION,COMMON STOCK,049513104,293,44700
ADVANCE_CAPITAL_I_INC,2013-02-08,APTAR GROUP INC.,COMMON STOCK,038336103,320,6700
ADVANCE_CAPITAL_I_INC,2013-02-08,ATWOOD OCEANICS INC,COMMON STOCK,050095108,266,5800
ADVANCE_CAPITAL_I_INC,2013-02-08,AVNET INC,COMMON STOCK,053807103,441,14400
ADVANCE_CAPITAL_I_INC,2013-02-08,AMERICAN EXPRESS COMPANY,COMMON STOCK,025816109,638,11100
ADVANCE_CAPITAL_I_INC,2013-02-08,BANK OF AMERICA CORP,COMMON STOCK,060505104,311,26825
ADVANCE_CAPITAL_I_INC,2013-02-08,"BED BATH & BEYOND, INC.*",COMMON STOCK,075896100,774,13850
ADVANCE_CAPITAL_I_INC,2013-02-08,BECTON DICKINSON &CO,COMMON STOCK,075887109,336,4300
ADVANCE_CAPITAL_I_INC,2013-02-08,BE AEROSPACE INC,COMMON STOCK,073302101,529,10700
ADVANCE_CAPITAL_I_INC,2013-02-08,"FRANKLIN RESOURCES,INC.",COMMON STOCK,354613101,641,5100
ADVANCE_CAPITAL_I_INC,2013-02-08,BAKER HUGHES INC.,COMMON STOCK,057224107,654,16000
ADVANCE_CAPITAL_I_INC,2013-02-08,"BANK OF NEW YORK COMPANY, INC.",COMMON STOCK,064058100,979,38100
ADVANCE_CAPITAL_I_INC,2013-02-08,BLACKROCK INC,COMMON STOCK,09247X101,661,3200
ADVANCE_CAPITAL_I_INC,2013-02-08,BRISTOL-MYERS SQUIBB COMPANY,COMMON STOCK,110122108,246,7534
ADVANCE_CAPITAL_I_INC,2013-02-08,BANK OF HAWAII CORP,COMMON STOCK,062540109,203,4600
ADVANCE_CAPITAL_I_INC,2013-02-08,BRE PROPERTIES INC,COMMON STOCK,05564E106,391,7700
ADVANCE_CAPITAL_I_INC,2013-02-08,BERKSHIRE HATHAWAY I,COMMON STOCK,084670702,355,3955
ADVANCE_CAPITAL_I_INC,2013-02-08,BROWN & BROWN INC,COMMON STOCK,115236101,306,12000
ADVANCE_CAPITAL_I_INC,2013-02-08,PEABODY ENERGY,COMMON STOCK,704549104,487,18300
ADVANCE_CAPITAL_I_INC,2013-02-08,"CITIGROUP, INC.",COMMON STOCK,172967424,287,7266
ADVANCE_CAPITAL_I_INC,2013-02-08,"CARDINAL HEALTH, INC..",COMMON STOCK,14149Y108,927,22500
ADVANCE_CAPITAL_I_INC,2013-02-08,CATERPILLER INC.,COMMON STOCK,149123101,977,10900
ADVANCE_CAPITAL_I_INC,2013-02-08,CBOE HOLDINGS INC,COMMON STOCK,12503M108,262,8900
ADVANCE_CAPITAL_I_INC,2013-02-08,COMMERCE BANCSHARES,COMMON STOCK,200525103,295,8400
ADVANCE_CAPITAL_I_INC,2013-02-08,"CADENCE DESIGN SYSTEMS, INC.",COMMON STOCK,127387108,372,27500
ADVANCE_CAPITAL_I_INC,2013-02-08,CELGENE CORP.,COMMON STOCK,151020104,628,8000
ADVANCE_CAPITAL_I_INC,2013-02-08,CERNER CORP,COMMON STOCK,156782104,279,3600
ADVANCE_CAPITAL_I_INC,2013-02-08,CHURCH & DWIGHT INC,COMMON STOCK,171340102,1031,19250
ADVANCE_CAPITAL_I_INC,2013-02-08,CHICO'S FAS INC.,COMMON STOCK,168615102,306,16600
ADVANCE_CAPITAL_I_INC,2013-02-08,CLEAN HARBORS INC,COMMON STOCK,184496107,374,6800
ADVANCE_CAPITAL_I_INC,2013-02-08,COMMERICAL METALS CO,COMMON STOCK,201723103,175,11800
ADVANCE_CAPITAL_I_INC,2013-02-08,COMCAST CORP,COMMON STOCK,20030N101,956,25600
ADVANCE_CAPITAL_I_INC,2013-02-08,CHIPOTLE MEXICANGRILL,COMMON STOCK,169656105,297,1000
ADVANCE_CAPITAL_I_INC,2013-02-08,CUMMINS INC,COMMON STOCK,231021106,650,6000
ADVANCE_CAPITAL_I_INC,2013-02-08,CINEMARK HOLDINGS IN,COMMON STOCK,17243V102,382,14700
ADVANCE_CAPITAL_I_INC,2013-02-08,CON-WAY INC.,COMMON STOCK,205944101,270,9700
ADVANCE_CAPITAL_I_INC,2013-02-08,CAPITAL ONE FINANCIAL CORP,COMMON STOCK,14040H105,980,16911
ADVANCE_CAPITAL_I_INC,2013-02-08,COOPER COS INC,COMMON STOCK,216648402,435,4700
ADVANCE_CAPITAL_I_INC,2013-02-08,CONOCOPHILLIPS,COMMON STOCK,20825C104,249,4300
ADVANCE_CAPITAL_I_INC,2013-02-08,COSTCO,COMMON STOCK,22160K105,326,3300
ADVANCE_CAPITAL_I_INC,2013-02-08,COVIDIEN PLC.,COMMON STOCK,G2554F113,664,11500
ADVANCE_CAPITAL_I_INC,2013-02-08,COPART INC,COMMON STOCK,217204106,204,6900
